run_id,at_utc,kind,paid,previous_sha256,request_id,request_sha256,reservation_usd,route,sequence,event_sha256,complete,cost_usd,error,latency_seconds,observed,received_bytes,response_headers,response_path,response_sha256,retained_bytes,retained_sha256,status,status_code
pdsv1-main-recovery-20260907,2026-09-06T17:39:30.737864+00:00,terminal,,b80f66525a2cf85e3266ffd1c4dddc0662463baffb894f735b243ee61a181fb0,slot0157,,,oauth_gpt_image_2,214,e1ae3927769fef2eee6b990a744fa34eeed2b7940642c39fb7121d2193bff1c9,True,0.0,,24.472884624963626,"{""format"": ""PNG"", ""height"": 1130, ""image_bytes"": 2764861, ""image_sha256"": ""e919009e8cffc6b5edb3648917f17043daa644280000975fef990ae7bf13dacd"", ""minimum_512"": true, ""mode"": ""RGB"", ""reported"": {""background"": ""opaque"", ""model"": null, ""output_format"": ""png"", ""quality"": ""low"", ""size"": ""1392x1130""}, ""square_1024"": false, ""width"": 1392}",3686922,"{""content-type"": ""application/json"", ""date"": ""Sun, 06 Sep 2026 17:39:32 GMT""}",research_workspace/painter_distribution_study_v1/pdsv1-main-recovery-20260907/responses/slot0157.json.gz,36adfc65ef01fb604103890dd5e95fdf742bf96ef925f25a7d119064fd00ba01,2779739,35fb7f9fd14dd2a1763d489032e98bd9b2150bd0fa7b14444995ef8e5345c1bc,image_returned,200
pdsv1-main-recovery-20260907,2026-09-06T17:39:30.944198+00:00,attempt,False,e1ae3927769fef2eee6b990a744fa34eeed2b7940642c39fb7121d2193bff1c9,slot0158,bfe8871ca083ad44cff7e71276c40f62b9edd1606db3e1feb41707ba1e46a88a,0.0,oauth_gpt_image_2,215,f515b4096f498d88a6e62b9b6e8d8e846f1cc2b72f0511093b19520c3e2f525d,,,,,,,,,,,,,
pdsv1-main-recovery-20260907,2026-09-06T17:39:32.856463+00:00,terminal,,f515b4096f498d88a6e62b9b6e8d8e846f1cc2b72f0511093b19520c3e2f525d,slot0218,,,flux_2_max,216,6c6b47ca1723d6d5ba424ced6883a8064f1e2c6f6515b1768e25c18ba129df53,True,0.07,,19.57426129106898,"{""format"": ""PNG"", ""height"": 1024, ""image_bytes"": 2403976, ""image_sha256"": ""69c0fcd941783475095a2f2e18dab7a4998ae0be17d8fc30ff37134feee647a8"", ""minimum_512"": true, ""mode"": ""RGB"", ""reported"": {""background"": null, ""model"": null, ""output_format"": null, ""quality"": null, ""size"": null}, ""square_1024"": true, ""width"": 1024}",3205710,"{""content-type"": ""application/json"", ""date"": ""Sun, 06 Sep 2026 17:39:34 GMT""}",research_workspace/painter_distribution_study_v1/pdsv1-main-recovery-20260907/responses/slot0218.json.gz,64256960c579a61d952d3353f9fb7ef73cbe39ebff7718dae19c835451ccbba3,2421397,293ad7c9d472945b8d408d2d2d9cc5e29aa587f4f175015d5c9efc38d7cd957f,image_returned,200
pdsv1-main-recovery-20260907,2026-09-06T17:39:35.992317+00:00,attempt,True,6c6b47ca1723d6d5ba424ced6883a8064f1e2c6f6515b1768e25c18ba129df53,slot0221,ff976b80e1c9a2f4183a61403cadbe40f6e16ac994887c2e0baea1a3f33ed578,5.0,flux_2_max,217,6a8dc5cc33b28b8d3ea66b1c9bec43a5a9068d0d94e055930cb220fd6b1f8dca,,,,,,,,,,,,,
pdsv1-main-recovery-20260907,2026-09-06T17:39:52.480218+00:00,terminal,,6a8dc5cc33b28b8d3ea66b1c9bec43a5a9068d0d94e055930cb220fd6b1f8dca,slot0158,,,oauth_gpt_image_2,218,0c5af454e3624aefe5bb8ca439808a29dc6b278b04e946812db9383916fb6bdc,True,0.0,,21.53423591691535,"{""format"": ""PNG"", ""height"": 1142, ""image_bytes"": 3035311, ""image_sha256"": ""7811e845b7932841c4cb843d1d25963edac752a321d35de9c95c98ad74c72000"", ""minimum_512"": true, ""mode"": ""RGB"", ""reported"": {""background"": ""opaque"", ""model"": null, ""output_format"": ""png"", ""quality"": ""low"", ""size"": ""1377x1142""}, ""square_1024"": false, ""width"": 1377}",4047522,"{""content-type"": ""application/json"", ""date"": ""Sun, 06 Sep 2026 17:39:54 GMT""}",research_workspace/painter_distribution_study_v1/pdsv1-main-recovery-20260907/responses/slot0158.json.gz,89dc30ad8464a7b3d5601b85a9dc625a856aee6ab236b7b4045afcd4b041340b,3053314,b9aae786410c44825f250e07105dc3776a39b4786f4a6ee2639459fde8264a31,image_returned,200
pdsv1-main-recovery-20260907,2026-09-06T17:39:52.686501+00:00,attempt,False,0c5af454e3624aefe5bb8ca439808a29dc6b278b04e946812db9383916fb6bdc,slot0161,9ecc2fdd5bc7e4aa4804dc3e06a5ec40f4f9993ba115998e9fc92293e8c0c739,0.0,oauth_gpt_image_2,219,9493d03e0a86bc1b2758fa45ea241cabbf1388ecb42de2418b23020edf74e2e5,,,,,,,,,,,,,
pdsv1-main-recovery-20260907,2026-09-06T17:39:55.757529+00:00,terminal,,9493d03e0a86bc1b2758fa45ea241cabbf1388ecb42de2418b23020edf74e2e5,slot0221,,,flux_2_max,220,2353d9d4afa1f84cd1651e29d80dfb846dff563edeffe5c42141b5e5ee39d61e,True,0.07,,19.763028874993324,"{""format"": ""PNG"", ""height"": 1024, ""image_bytes"": 2204464, ""image_sha256"": ""0dafd4417d1c21462a95461476370815942181aaa8d0fa08e45cfcd64d56a121"", ""minimum_512"": true, ""mode"": ""RGB"", ""reported"": {""background"": null, ""model"": null, ""output_format"": null, ""quality"": null, ""size"": null}, ""square_1024"": true, ""width"": 1024}",2939694,"{""content-type"": ""application/json"", ""date"": ""Sun, 06 Sep 2026 17:39:57 GMT""}",research_workspace/painter_distribution_study_v1/pdsv1-main-recovery-20260907/responses/slot0221.json.gz,6e8094a7be9e0f6bc6653ea54b93f2b147f5405d4168c0dadda50ea3a1d2416a,2220255,8f3c6fbd2267e9a0c488b163650f8669e9a2ed3419801999ab44b6c65c5076e8,image_returned,200
pdsv1-main-recovery-20260907,2026-09-06T17:39:57.735207+00:00,attempt,True,2353d9d4afa1f84cd1651e29d80dfb846dff563edeffe5c42141b5e5ee39d61e,slot0222,e9b87c058db0840748074f5647eb2151c263305de9390ce883484c6c34df849c,5.0,flux_2_max,221,7559cbf1f257612b3a05a3788052f627d680364d6ae8453943650fbcf5e5b638,,,,,,,,,,,,,
pdsv1-main-recovery-20260907,2026-09-06T17:40:14.959538+00:00,terminal,,7559cbf1f257612b3a05a3788052f627d680364d6ae8453943650fbcf5e5b638,slot0222,,,flux_2_max,222,dcfc1aa48d08d040933d904b7f32d4e140eb72633113740dc76243e6ed1f4f6e,True,0.07,,17.221898917108774,"{""format"": ""PNG"", ""height"": 1024, ""image_bytes"": 2230505, ""image_sha256"": ""694080875de3a9d82b9effea498e5829c30cd44d58f2e0572d03dbc89aee7fe6"", ""minimum_512"": true, ""mode"": ""RGB"", ""reported"": {""background"": null, ""model"": null, ""output_format"": null, ""quality"": null, ""size"": null}, ""square_1024"": true, ""width"": 1024}",2974414,"{""content-type"": ""application/json"", ""date"": ""Sun, 06 Sep 2026 17:40:16 GMT""}",research_workspace/painter_distribution_study_v1/pdsv1-main-recovery-20260907/responses/slot0222.json.gz,18780d970beda1f2b38427482cac9fa72ed0495c69020110cc8ba90ac19fa846,2246478,9b644672ba9ee9cf4bcf6046dc8b3e3752fb49c5f8be9fb82dd846109e8a5020,image_returned,200
pdsv1-main-recovery-20260907,2026-09-06T17:40:14.977289+00:00,attempt,True,dcfc1aa48d08d040933d904b7f32d4e140eb72633113740dc76243e6ed1f4f6e,slot0227,3e81d127a78fc0737b7ac7e74da89a6cb993a0d5969382891d36ff9eb0fa7f20,5.0,flux_2_max,223,3532ada3ac416ec1c2fa44a20f8d3cfd6e46d44f4b3e58422d417922d28c27d4,,,,,,,,,,,,,
pdsv1-main-recovery-20260907,2026-09-06T17:40:20.161870+00:00,terminal,,3532ada3ac416ec1c2fa44a20f8d3cfd6e46d44f4b3e58422d417922d28c27d4,slot0161,,,oauth_gpt_image_2,224,ec0e16672da2aeda66bac2cdcc00df9570e3a5683989c8b3a57501925fd8d412,True,0.0,,27.47375337500125,"{""format"": ""PNG"", ""height"": 1122, ""image_bytes"": 3060989, ""image_sha256"": ""47ca534c6d491dda7e00c21f40e35f27c121f22cfde11636830587d7518097d9"", ""minimum_512"": true, ""mode"": ""RGB"", ""reported"": {""background"": ""opaque"", ""model"": null, ""output_format"": ""png"", ""quality"": ""low"", ""size"": ""1402x1122""}, ""square_1024"": false, ""width"": 1402}",4081758,"{""content-type"": ""application/json"", ""date"": ""Sun, 06 Sep 2026 17:40:21 GMT""}",research_workspace/painter_distribution_study_v1/pdsv1-main-recovery-20260907/responses/slot0161.json.gz,6923f36e0797f0b0fc8bd4aed005b69f5bccd7246d00248a8080f14f26501656,3080046,2c526b5cfd85d6ab4819c6a65eed8d63f23dd549f6df51ea6b3db7310d65153b,image_returned,200
pdsv1-main-recovery-20260907,2026-09-06T17:40:20.369992+00:00,attempt,False,ec0e16672da2aeda66bac2cdcc00df9570e3a5683989c8b3a57501925fd8d412,slot0162,e9fa1022529434bd2537fff5b10bb104ececd71fe5f40131b1061d3e92deb777,0.0,oauth_gpt_image_2,225,89d5a8e8897f9c8011eba942041327cb0cb072fe051ecc54e9ede460f676f86c,,,,,,,,,,,,,
pdsv1-main-recovery-20260907,2026-09-06T17:40:34.382407+00:00,terminal,,89d5a8e8897f9c8011eba942041327cb0cb072fe051ecc54e9ede460f676f86c,slot0227,,,flux_2_max,226,1b382059b5640d8ab221cd668185a564509a000c993e4e930a5a44f3dd753d2f,True,0.07,,19.403402957948856,"{""format"": ""PNG"", ""height"": 1024, ""image_bytes"": 2322246, ""image_sha256"": ""a1cb7d6b18a2db292593b01584315b7eab86e936f5a16fba428dcce2b58976ff"", ""minimum_512"": true, ""mode"": ""RGB"", ""reported"": {""background"": null, ""model"": null, ""output_format"": null, ""quality"": null, ""size"": null}, ""square_1024"": true, ""width"": 1024}",3096734,"{""content-type"": ""application/json"", ""date"": ""Sun, 06 Sep 2026 17:40:36 GMT""}",research_workspace/painter_distribution_study_v1/pdsv1-main-recovery-20260907/responses/slot0227.json.gz,101d425277ccf3c05baac1cf2b65a8b8a2e10367e209729fd2e0a141916120c6,2339094,b0e953ab9fe6c8868c4ffa76b1fd8def8a74f96bbc4d53d05784e6dd3be40978,image_returned,200
pdsv1-main-recovery-20260907,2026-09-06T17:40:34.400609+00:00,attempt,True,1b382059b5640d8ab221cd668185a564509a000c993e4e930a5a44f3dd753d2f,slot0228,c1167b6bc1de328b569745529da9d73dfd502270f56f9522be94c1ff27fbed1e,5.0,flux_2_max,227,093a7d4ec432ae0d3e48472660bdd8fef9b591a2f1a57de8e6e1909f51995167,,,,,,,,,,,,,
pdsv1-main-recovery-20260907,2026-09-06T17:40:41.959649+00:00,terminal,,093a7d4ec432ae0d3e48472660bdd8fef9b591a2f1a57de8e6e1909f51995167,slot0162,,,oauth_gpt_image_2,228,7e31ac6b1454fcb1e911137c883e04f49b6032fa327bf7f9419bcc24919daedf,True,0.0,,21.58763454190921,"{""format"": ""PNG"", ""height"": 1129, ""image_bytes"": 3162878, ""image_sha256"": ""27054e4550587c307e1ed25ac0053ebb9075b22e7c907b05f58958c56431597e"", ""minimum_512"": true, ""mode"": ""RGB"", ""reported"": {""background"": ""opaque"", ""model"": null, ""output_format"": ""png"", ""quality"": ""low"", ""size"": ""1393x1129""}, ""square_1024"": false, ""width"": 1393}",4217610,"{""content-type"": ""application/json"", ""date"": ""Sun, 06 Sep 2026 17:40:43 GMT""}",research_workspace/painter_distribution_study_v1/pdsv1-main-recovery-20260907/responses/slot0162.json.gz,6d96c594c4842bd6f6e3d4bbe492a06391a2dee4d1ed3d589734577f3d56b25b,3181669,1b1c2252b2d23d13eb2fd75060de2ca08c7c5b5bcd797c36396038185ea56075,image_returned,200
pdsv1-main-recovery-20260907,2026-09-06T17:40:42.183165+00:00,attempt,False,7e31ac6b1454fcb1e911137c883e04f49b6032fa327bf7f9419bcc24919daedf,slot0163,526d30721b3f20ada1281e1a2fa188428958ae7061376402f205c99b68f0867d,0.0,oauth_gpt_image_2,229,d381e67315e1d22ae37f4b1fab16beda8506fdea095423d061f1b16d4168e23d,,,,,,,,,,,,,
pdsv1-main-recovery-20260907,2026-09-06T17:40:54.042138+00:00,terminal,,d381e67315e1d22ae37f4b1fab16beda8506fdea095423d061f1b16d4168e23d,slot0228,,,flux_2_max,230,232860bbd2d41f6483a570a6cd9ea7ca1328bb530fa42d1d6fc2276547fdedac,True,0.07,,19.63978279090952,"{""format"": ""PNG"", ""height"": 1024, ""image_bytes"": 2338897, ""image_sha256"": ""f3e0bc18b80902e51616b8a7a3dd527bfb033e30b0f004cdba3500d3eb90bcb3"", ""minimum_512"": true, ""mode"": ""RGB"", ""reported"": {""background"": null, ""model"": null, ""output_format"": null, ""quality"": null, ""size"": null}, ""square_1024"": true, ""width"": 1024}",3118938,"{""content-type"": ""application/json"", ""date"": ""Sun, 06 Sep 2026 17:40:55 GMT""}",research_workspace/painter_distribution_study_v1/pdsv1-main-recovery-20260907/responses/slot0228.json.gz,da23f3229c3544d5db0042b321d5c374024411e7e76e5b941beefd64636179a6,2355717,30f715d111594010a6eb5d0858c1b522b4abd77d47fc66911702c0955f8fff05,image_returned,200
pdsv1-main-recovery-20260907,2026-09-06T17:40:54.060414+00:00,attempt,True,232860bbd2d41f6483a570a6cd9ea7ca1328bb530fa42d1d6fc2276547fdedac,slot0232,9e7e21ffe93304125b9b164b897396a949fb9e1a63420f02266945861fc3497a,5.0,flux_2_max,231,a2c77e424b73afbdb1a43d3180047260a929ec0121153ce38cd6d16ff616a039,,,,,,,,,,,,,
pdsv1-main-recovery-20260907,2026-09-06T17:41:11.782278+00:00,terminal,,a2c77e424b73afbdb1a43d3180047260a929ec0121153ce38cd6d16ff616a039,slot0232,,,flux_2_max,232,c554324c62676b25951d8a01d929b0d61585a139c70d72aba3cf673b8ef4f873,True,0.07,,17.719928917009383,"{""format"": ""PNG"", ""height"": 1024, ""image_bytes"": 2254153, ""image_sha256"": ""6a6e1455dcce33c1f3685c07ace68b79aa1d8286584ca9d650662c9a299de5be"", ""minimum_512"": true, ""mode"": ""RGB"", ""reported"": {""background"": null, ""model"": null, ""output_format"": null, ""quality"": null, ""size"": null}, ""square_1024"": true, ""width"": 1024}",3005946,"{""content-type"": ""application/json"", ""date"": ""Sun, 06 Sep 2026 17:41:13 GMT""}",research_workspace/painter_distribution_study_v1/pdsv1-main-recovery-20260907/responses/slot0232.json.gz,3c6d88539e05873c03430f268134c7363958ea7019fd16ccc4943b6aa464f397,2270364,6e48bb034719e2a752afbecb5c248f74592746c72af443b933a57f1b0bcdf856,image_returned,200
pdsv1-main-recovery-20260907,2026-09-06T17:41:11.808234+00:00,attempt,True,c554324c62676b25951d8a01d929b0d61585a139c70d72aba3cf673b8ef4f873,slot0233,a0af25fb69a5fe68edae2b42a4c808ccc944f75cc1731df03670355fdd5a674e,5.0,flux_2_max,233,29a0fbf5a3c04abe2246a10109d2855ba786a433645335c00a814a27ccca6d11,,,,,,,,,,,,,
pdsv1-main-recovery-20260907,2026-09-06T17:41:11.892764+00:00,terminal,,29a0fbf5a3c04abe2246a10109d2855ba786a433645335c00a814a27ccca6d11,slot0163,,,oauth_gpt_image_2,234,d536523065e1542ea8a1bdaea4e5d5d77b626b26e34d278d3f0891ef47807044,True,0.0,,29.708094041910954,"{""format"": ""PNG"", ""height"": 1122, ""image_bytes"": 3178475, ""image_sha256"": ""c74df6c0c13102fe08b9efb5508ce196bfb02e96e2ed10becfab5146263411ed"", ""minimum_512"": true, ""mode"": ""RGB"", ""reported"": {""background"": ""opaque"", ""model"": null, ""output_format"": ""png"", ""quality"": ""low"", ""size"": ""1402x1122""}, ""square_1024"": false, ""width"": 1402}",4238406,"{""content-type"": ""application/json"", ""date"": ""Sun, 06 Sep 2026 17:41:13 GMT""}",research_workspace/painter_distribution_study_v1/pdsv1-main-recovery-20260907/responses/slot0163.json.gz,7200cd3f7eb5c8b5d2c6e64aab5c3eb349405ba88b0e2b5b69e8e343dd06c6fe,3197139,ad0392cfb0bdfddbfa80b92d0281ed2ed04607f41c0ca45aa95ebd527be9688b,image_returned,200
pdsv1-main-recovery-20260907,2026-09-06T17:41:17.064582+00:00,attempt,False,d536523065e1542ea8a1bdaea4e5d5d77b626b26e34d278d3f0891ef47807044,slot0168,84f999169dfa666bcc7c0c78df549b6ed69f15c2dac4b600939f27524708826a,0.0,oauth_gpt_image_2,235,60a730bcd9e9f14904601e0731ee9483d4b75e97a2cb2a3e4a49490c84d53afd,,,,,,,,,,,,,
pdsv1-main-recovery-20260907,2026-09-06T17:41:34.983922+00:00,terminal,,60a730bcd9e9f14904601e0731ee9483d4b75e97a2cb2a3e4a49490c84d53afd,slot0233,,,flux_2_max,236,30e5025b7d1e6aa526f766da92b621b4b9318178ac1c4a4d3aa82233447c99e4,True,0.07,,23.173966832924634,"{""format"": ""PNG"", ""height"": 1024, ""image_bytes"": 2221605, ""image_sha256"": ""4f3722963cc94aa246898eddf2abab11c2d4e0c8ca80355977185f8d497f4739"", ""minimum_512"": true, ""mode"": ""RGB"", ""reported"": {""background"": null, ""model"": null, ""output_format"": null, ""quality"": null, ""size"": null}, ""square_1024"": true, ""width"": 1024}",2962546,"{""content-type"": ""application/json"", ""date"": ""Sun, 06 Sep 2026 17:41:36 GMT""}",research_workspace/painter_distribution_study_v1/pdsv1-main-recovery-20260907/responses/slot0233.json.gz,4490887621b8ef3871543b5105d86c0677d7eed24061e671bec07455499d8a56,2237471,5415f142f308e226df7ff192c506b97244d0b9579e93fda0a4a632ab963210ae,image_returned,200
pdsv1-main-recovery-20260907,2026-09-06T17:41:35.002315+00:00,attempt,True,30e5025b7d1e6aa526f766da92b621b4b9318178ac1c4a4d3aa82233447c99e4,slot0245,476adc5408f990e4a6ad03fd6d86f11c6bab7887a30a6cbdf17dc7fbb6d58c6f,5.0,flux_2_max,237,0b41f31ba80c6e93816f30918df52fb88726083cb7fd895576aec97e4dee8eb9,,,,,,,,,,,,,
pdsv1-main-recovery-20260907,2026-09-06T17:41:44.933241+00:00,terminal,,0b41f31ba80c6e93816f30918df52fb88726083cb7fd895576aec97e4dee8eb9,slot0168,,,oauth_gpt_image_2,238,9b3edac6d20ee882b2730a52810793af14a716fe07504a54e0bd79190ec368d1,True,0.0,,27.866840375005268,"{""format"": ""PNG"", ""height"": 1122, ""image_bytes"": 3197283, ""image_sha256"": ""12be2c8f20963185737ba731b29074a8b8d4446ef34467f6acca498ebc2380fd"", ""minimum_512"": true, ""mode"": ""RGB"", ""reported"": {""background"": ""opaque"", ""model"": null, ""output_format"": ""png"", ""quality"": ""low"", ""size"": ""1402x1122""}, ""square_1024"": false, ""width"": 1402}",4263482,"{""content-type"": ""application/json"", ""date"": ""Sun, 06 Sep 2026 17:41:46 GMT""}",research_workspace/painter_distribution_study_v1/pdsv1-main-recovery-20260907/responses/slot0168.json.gz,de0b5739a98ae7df0b664c130b4105a690a188a8e02c602cfcc60582332fe883,3216771,f680a225c1c65a0a576dd498b6ce2024fefbf0626aa6ccba727ed4057d816d47,image_returned,200
pdsv1-main-recovery-20260907,2026-09-06T17:41:45.140728+00:00,attempt,False,9b3edac6d20ee882b2730a52810793af14a716fe07504a54e0bd79190ec368d1,slot0169,7055e8bcab3e2dc1e1db9f057db98da8160430faebebe339756fa75cddfa2785,0.0,oauth_gpt_image_2,239,d13b6935cc6334d997906f8075f9e43b52fa99fc75e4b1ac88080c14a206b025,,,,,,,,,,,,,
pdsv1-main-recovery-20260907,2026-09-06T17:41:58.456067+00:00,terminal,,d13b6935cc6334d997906f8075f9e43b52fa99fc75e4b1ac88080c14a206b025,slot0245,,,flux_2_max,240,147d0be7171cba55964ae56f77ac9a5727a39775565a397a74a098f0ecc3e50b,True,0.07,,23.452109499950893,"{""format"": ""PNG"", ""height"": 1024, ""image_bytes"": 2309463, ""image_sha256"": ""f76324711116a6f501efec53a538c9b5a4a370deff24a8530a0330286d58f789"", ""minimum_512"": true, ""mode"": ""RGB"", ""reported"": {""background"": null, ""model"": null, ""output_format"": null, ""quality"": null, ""size"": null}, ""square_1024"": true, ""width"": 1024}",3079690,"{""content-type"": ""application/json"", ""date"": ""Sun, 06 Sep 2026 17:42:00 GMT""}",research_workspace/painter_distribution_study_v1/pdsv1-main-recovery-20260907/responses/slot0245.json.gz,f41ba974c8fd68dca2337c7cf98ec775c3cb6d6cd4cde4e0a70b98a759fa5b87,2325997,d88fd05fba84508138f3e1a8bd1c529625cc26f1bcbd8c2bd7555d306f70ef43,image_returned,200
pdsv1-main-recovery-20260907,2026-09-06T17:41:58.474968+00:00,attempt,True,147d0be7171cba55964ae56f77ac9a5727a39775565a397a74a098f0ecc3e50b,slot0246,b29cfc42b465274597520e246fe94536f736257a963ac8f2f958df4e622ea175,5.0,flux_2_max,241,9a06e96f98ea2e1467162a4d201c7fc2f0f86319ffbdbe83af42cbdc11c1173e,,,,,,,,,,,,,
pdsv1-main-recovery-20260907,2026-09-06T17:42:14.024212+00:00,terminal,,9a06e96f98ea2e1467162a4d201c7fc2f0f86319ffbdbe83af42cbdc11c1173e,slot0169,,,oauth_gpt_image_2,242,d6a857171e1d313a5fb45a619b943d2344f889e06b995cc9bd1bc237c73636c3,True,0.0,,28.88176904094871,"{""format"": ""PNG"", ""height"": 1116, ""image_bytes"": 3146973, ""image_sha256"": ""d48f8b019753b78505018c5413b45a09a9ad9a65bbe0e854908ddef30ac010d7"", ""minimum_512"": true, ""mode"": ""RGB"", ""reported"": {""background"": ""opaque"", ""model"": null, ""output_format"": ""png"", ""quality"": ""low"", ""size"": ""1409x1116""}, ""square_1024"": false, ""width"": 1409}",4196402,"{""content-type"": ""application/json"", ""date"": ""Sun, 06 Sep 2026 17:42:15 GMT""}",research_workspace/painter_distribution_study_v1/pdsv1-main-recovery-20260907/responses/slot0169.json.gz,0cccf31e9351ce4bb9a683358673d0c470ab3a60e79cb5e16a577dea3bf5000f,3165242,994a36a4522cf3556b94f05ddf57a64da650bb6164d36d2a5e235ec43d53c12a,image_returned,200
pdsv1-main-recovery-20260907,2026-09-06T17:42:14.231441+00:00,attempt,False,d6a857171e1d313a5fb45a619b943d2344f889e06b995cc9bd1bc237c73636c3,slot0170,aa49e411fbe940a127fed9c89f1754b2fcde6a9af5a5d51221eef5529e5a9424,0.0,oauth_gpt_image_2,243,f3d5a3764a6925a79d12c6e49dac8dccc2ca35cba96c15f9027358ca08d87af2,,,,,,,,,,,,,
pdsv1-main-recovery-20260907,2026-09-06T17:42:20.518089+00:00,terminal,,f3d5a3764a6925a79d12c6e49dac8dccc2ca35cba96c15f9027358ca08d87af2,slot0246,,,flux_2_max,244,ab1f3dbc677cf9b6c27d96cdc375a2a45e376a85ecbe68948a67aa065cc15340,True,0.07,,22.04135045793373,"{""format"": ""PNG"", ""height"": 1024, ""image_bytes"": 2190193, ""image_sha256"": ""77bb5128348f1c4887f9459595616b97433005b3940f2e7e901ad2d80085d459"", ""minimum_512"": true, ""mode"": ""RGB"", ""reported"": {""background"": null, ""model"": null, ""output_format"": null, ""quality"": null, ""size"": null}, ""square_1024"": true, ""width"": 1024}",2920666,"{""content-type"": ""application/json"", ""date"": ""Sun, 06 Sep 2026 17:42:22 GMT""}",research_workspace/painter_distribution_study_v1/pdsv1-main-recovery-20260907/responses/slot0246.json.gz,df6a0c0c15bc8bb80d40d0205e92c4c66ccc012caca3ede5553a636d141bcd61,2205687,18103ccf5ee012ae6297401bee23193e73c2259ce8a47daf861aba615cbc5605,image_returned,200
pdsv1-main-recovery-20260907,2026-09-06T17:42:20.536987+00:00,attempt,True,ab1f3dbc677cf9b6c27d96cdc375a2a45e376a85ecbe68948a67aa065cc15340,slot0247,115ec49e42fe0a91528cb5cc45b7eae0c8f024df99d4ba4ddb2ffa3e1af4c5c2,5.0,flux_2_max,245,49867bc7d78d2dc60618b01f6fb73da1990ea22f923c155d99f088ceb7d90c66,,,,,,,,,,,,,
pdsv1-main-recovery-20260907,2026-09-06T17:42:36.033949+00:00,terminal,,49867bc7d78d2dc60618b01f6fb73da1990ea22f923c155d99f088ceb7d90c66,slot0170,,,oauth_gpt_image_2,246,28e6ce12b9d4eca38fd21fe9e7ff6fed79cc36bc31c61b938892d5235ba53fb7,True,0.0,,21.80040316702798,"{""format"": ""PNG"", ""height"": 1122, ""image_bytes"": 3278239, ""image_sha256"": ""3df003daa1ebaaa5404db09b221036f793c62131c842620c2837b00edca16d6e"", ""minimum_512"": true, ""mode"": ""RGB"", ""reported"": {""background"": ""opaque"", ""model"": null, ""output_format"": ""png"", ""quality"": ""low"", ""size"": ""1402x1122""}, ""square_1024"": false, ""width"": 1402}",4371426,"{""content-type"": ""application/json"", ""date"": ""Sun, 06 Sep 2026 17:42:37 GMT""}",research_workspace/painter_distribution_study_v1/pdsv1-main-recovery-20260907/responses/slot0170.json.gz,f129cf265e2a6ab59c10432eff8ec42abb4c1d8cf0666e5bc2381f21955a7b8e,3298001,dfe545cc0b3ffc9760508d53700748785e8a9105428e155dcf380731908f7bbe,image_returned,200
pdsv1-main-recovery-20260907,2026-09-06T17:42:36.243069+00:00,attempt,False,28e6ce12b9d4eca38fd21fe9e7ff6fed79cc36bc31c61b938892d5235ba53fb7,slot0171,8c424a1549bf52bfe5993f2b4f71cb393b0bc39842d97ea2106d6879b5c389a1,0.0,oauth_gpt_image_2,247,898e4d4e9df7ac6b7f1a2ed014d7e87444693f77375ed3e09b4c077dc9dc60ca,,,,,,,,,,,,,
pdsv1-main-recovery-20260907,2026-09-06T17:42:47.362073+00:00,terminal,,898e4d4e9df7ac6b7f1a2ed014d7e87444693f77375ed3e09b4c077dc9dc60ca,slot0247,,,flux_2_max,248,ebfa3770bcd4841bfd46c2e55674e7c9b53d13270df05099f4a80f5588f81168,True,0.07,,26.823486750014126,"{""format"": ""PNG"", ""height"": 1024, ""image_bytes"": 2396021, ""image_sha256"": ""aac30d68acfffb67a227c579689dc12e5a42b1c1878578b725308b5d0a6d086d"", ""minimum_512"": true, ""mode"": ""RGB"", ""reported"": {""background"": null, ""model"": null, ""output_format"": null, ""quality"": null, ""size"": null}, ""square_1024"": true, ""width"": 1024}",3195102,"{""content-type"": ""application/json"", ""date"": ""Sun, 06 Sep 2026 17:42:49 GMT""}",research_workspace/painter_distribution_study_v1/pdsv1-main-recovery-20260907/responses/slot0247.json.gz,c31dc49d67513a91332c7c12287a80b59ace1a39bbc931f09e4b2ddb9fe27c68,2413445,6d72187c6712299deb9ec0960bc2899fd2d73e7602c150ba3ee9d7b3478a788f,image_returned,200
pdsv1-main-recovery-20260907,2026-09-06T17:42:47.381355+00:00,attempt,True,ebfa3770bcd4841bfd46c2e55674e7c9b53d13270df05099f4a80f5588f81168,slot0248,f8a562e118d24d12c80bfa6ebea88b60e847f33ce4f2dd0a354d9b8496e5ad41,5.0,flux_2_max,249,9f87191d16b649f7b2f40c94cead3e47885ff5bb7cb59f71c4968c71293efa2d,,,,,,,,,,,,,
