condition,coordinate_iqr_ratios,energy_distance,feature_set,generated_weight_effective_size,n_generated,n_original,original_weight_effective_size,painter_id,pipeline,population_variance_ratio,route,sample_variance_ratio,squared_iqr_sum_ratio,status,weighting
artist_free,"[1.3029564314480813, 2.0409843088751494, 0.7417922755226919, 1.0202133827260635, 2.4179763834809345, 0.335940054861032, 0.852510881305738, 0.7258160380496385, 0.7752298889736609, 0.45700405071812417, 1.1941063531328544]",1.4757479471722874,color,53.813664596273284,72,19,19.0,paul_cezanne,jpeg90_512,0.8139388251741438,flux_2_max,,1.0749490650296198,available,native1024
artist_free,"[1.0743004445380078, 1.1933976849231103, 1.8670211546529252, 2.4049516952435193, 0.7639844970438839, 0.5052782894523529, 0.7105389820199258, 1.6591503304080613]",0.9983687922444715,spatial,53.813664596273284,72,19,19.0,paul_cezanne,jpeg90_512,2.7844624163803378,flux_2_max,,1.7034472049593963,available,native1024
artist_free,"[0.6398952865789008, 0.5450079163246639, 0.5256847172334597, 0.8119637217346733, 0.7348612314194567, 1.501086146021741, 0.7440043525473814, 0.4794366119979981, 0.31159620491395923, 0.9430074321854193, 1.432802969801056, 1.1545302707369236]",1.4246547582956324,texture,53.813664596273284,72,19,19.0,paul_cezanne,jpeg90_512,0.3688768204116984,flux_2_max,,0.6933442196033908,available,native1024
artist_free,"[1.2700024201113504, 2.3819405881514046, 0.6821650175924544, 0.7988522713239571, 2.459628323059668, 0.2689132144630658, 0.70477883998563, 1.0830205732652487, 0.7891780402069969, 0.47368052267976907, 1.2511193515463712, 1.4866884707233405, 1.1322961229898767, 1.369630923452, 1.4510271279366178, 0.8779569973107736, 0.6312681632099076, 0.6794604441565274, 1.7626393517853658, 0.5197387830741362, 0.37391372128715245, 0.45490707243633843, 0.6764797220657572, 0.6276033145881027, 1.1109370684164637, 0.32467952534423694, 0.3860013040399863, 0.2840893668607229, 1.3751246937310224, 1.3929022003033469, 1.061285041025504]",1.699841149678604,all31,52.50306520527587,71,32,32.0,paul_cezanne,jpeg90_512,0.9426017009185056,flux_2_max,,0.846856343284807,available,initial_only
artist_free,"[1.2700024201113504, 2.3819405881514046, 0.6821650175924544, 0.7988522713239571, 2.459628323059668, 0.2689132144630658, 0.70477883998563, 1.0830205732652487, 0.7891780402069969, 0.47368052267976907, 1.2511193515463712]",1.1514535025890789,color,52.50306520527587,71,32,32.0,paul_cezanne,jpeg90_512,0.8319011086044881,flux_2_max,,1.092174122730779,available,initial_only
artist_free,"[1.4866884707233405, 1.1322961229898767, 1.369630923452, 1.4510271279366178, 0.8779569973107736, 0.6312681632099076, 0.6794604441565274, 1.7626393517853658]",0.7288526489279379,spatial,52.50306520527587,71,32,32.0,paul_cezanne,jpeg90_512,2.3361711259148237,flux_2_max,,1.5368386911043281,available,initial_only
artist_free,"[0.5197387830741362, 0.37391372128715245, 0.45490707243633843, 0.6764797220657572, 0.6276033145881027, 1.1109370684164637, 0.32467952534423694, 0.3860013040399863, 0.2840893668607229, 1.3751246937310224, 1.3929022003033469, 1.061285041025504]",1.219833538962301,texture,52.50306520527587,71,32,32.0,paul_cezanne,jpeg90_512,0.32174051594608793,flux_2_max,,0.43010694764155805,available,initial_only
named,"[1.2471007866628294, 0.8623672924153868, 0.6572131144289302, 0.4561523239322547, 1.7619114062032004, 0.4524054431042147, 0.6289597167923542, 1.1432216254968688, 0.7640127469621387, 0.36410814667878105, 0.943834839658017, 1.2662457916798366, 1.1318182233915968, 1.1715468194133967, 1.1610318299877005, 0.7449683004730727, 0.49675047140913864, 0.47596899545700394, 0.9853937813984188, 0.4753043341660924, 0.32487904735591633, 0.3585543121750107, 0.3679402103475275, 0.4115591373951704, 0.8711289061365746, 0.2940618151574688, 0.38797562910343303, 0.32152295064563297, 1.2960929958639325, 1.348034594686179, 1.1479486932189793]",0.8290030281895717,all31,54.132158590308364,72,32,32.0,paul_cezanne,jpeg90_512,0.44167044628119234,flux_2_max,,0.5455505039858167,available,reference_content
named,"[1.2471007866628294, 0.8623672924153868, 0.6572131144289302, 0.4561523239322547, 1.7619114062032004, 0.4524054431042147, 0.6289597167923542, 1.1432216254968688, 0.7640127469621387, 0.36410814667878105, 0.943834839658017]",0.5773196025901834,color,54.132158590308364,72,32,32.0,paul_cezanne,jpeg90_512,0.5309884246678432,flux_2_max,,0.6583356232721669,available,reference_content
named,"[1.2662457916798366, 1.1318182233915968, 1.1715468194133967, 1.1610318299877005, 0.7449683004730727, 0.49675047140913864, 0.47596899545700394, 0.9853937813984188]",0.40017758123647074,spatial,54.132158590308364,72,32,32.0,paul_cezanne,jpeg90_512,0.820945201267564,flux_2_max,,0.9119148721872118,available,reference_content
named,"[0.4753043341660924, 0.32487904735591633, 0.3585543121750107, 0.3679402103475275, 0.4115591373951704, 0.8711289061365746, 0.2940618151574688, 0.38797562910343303, 0.32152295064563297, 1.2960929958639325, 1.348034594686179, 1.1479486932189793]",0.49051399730794243,texture,54.132158590308364,72,32,32.0,paul_cezanne,jpeg90_512,0.2190266022193629,flux_2_max,,0.33299842824038367,available,reference_content
named,"[1.2630209909647396, 0.9499127422558004, 0.7903498125313753, 0.5142065278550072, 2.0791084491365046, 0.4464839896317806, 0.8284028914420545, 1.1686659020279557, 0.7916554790482909, 0.3613117564234185, 0.9081323701588305, 1.2093323138272771, 1.0734448957806597, 1.2043269895880624, 1.383168296224661, 1.3579965716905422, 0.6173486403835755, 0.5981916715737865, 1.6312766687036175, 0.724625201209789, 0.42001559002541256, 0.4578639038378659, 0.47260447848883175, 0.4233577749028459, 0.868661390970477, 0.2986237756991191, 0.42929296831617214, 0.3421039734735633, 1.2210382706050749, 1.2927790012451978, 1.1571735052572563]",0.9676641878120398,all31,72.0,72,32,32.0,paul_cezanne,jpeg90_512,0.5041897625376572,flux_2_max,,0.7209311699801018,available,collected
named,"[1.2630209909647396, 0.9499127422558004, 0.7903498125313753, 0.5142065278550072, 2.0791084491365046, 0.4464839896317806, 0.8284028914420545, 1.1686659020279557, 0.7916554790482909, 0.3613117564234185, 0.9081323701588305]",0.5932184880038167,color,72.0,72,32,32.0,paul_cezanne,jpeg90_512,0.5984621570593558,flux_2_max,,0.7522641153916572,available,collected
named,"[1.2093323138272771, 1.0734448957806597, 1.2043269895880624, 1.383168296224661, 1.3579965716905422, 0.6173486403835755, 0.5981916715737865, 1.6312766687036175]",0.613502211822051,spatial,72.0,72,32,32.0,paul_cezanne,jpeg90_512,0.9758721939459705,flux_2_max,,1.5366212546938331,available,collected
named,"[0.724625201209789, 0.42001559002541256, 0.4578639038378659, 0.47260447848883175, 0.4233577749028459, 0.868661390970477, 0.2986237756991191, 0.42929296831617214, 0.3421039734735633, 1.2210382706050749, 1.2927790012451978, 1.1571735052572563]",0.4907566540032666,texture,72.0,72,32,32.0,paul_cezanne,jpeg90_512,0.23485216921797622,flux_2_max,,0.35752895234561216,available,collected
named,"[2.565126419728762, 1.2123226871242316, 0.9673660759363449, 0.43591394242369685, 1.9178494680924465, 0.42688366009336015, 1.119275478788684, 1.207710523295373, 0.8237284083429891, 0.39495655153814807, 1.1156898784663511, 1.2393224103538112, 1.5156536023645344, 1.5760521848159332, 2.4741911694674013, 1.5385053608666917, 0.6903554522244899, 0.721427033389563, 2.9116868374189275, 0.66928974670167, 0.5225483901845835, 0.4574018754237607, 0.6668612290340883, 0.4040953283641724, 0.8419799350889067, 0.3104050286974467, 0.39088857229461055, 0.37210325975567626, 1.054664786911297, 1.3349659348303395, 1.4371539835786042]",1.120530242288499,all31,72.0,72,32,18.757894736842108,paul_cezanne,jpeg90_512,0.5673563244062246,flux_2_max,,0.8907922498529373,available,equal_content
named,"[2.565126419728762, 1.2123226871242316, 0.9673660759363449, 0.43591394242369685, 1.9178494680924465, 0.42688366009336015, 1.119275478788684, 1.207710523295373, 0.8237284083429891, 0.39495655153814807, 1.1156898784663511]",0.5206617587854692,color,72.0,72,32,18.757894736842108,paul_cezanne,jpeg90_512,0.6506008678326782,flux_2_max,,0.944886993410102,available,equal_content
named,"[1.2393224103538112, 1.5156536023645344, 1.5760521848159332, 2.4741911694674013, 1.5385053608666917, 0.6903554522244899, 0.721427033389563, 2.9116868374189275]",0.8710613362874549,spatial,72.0,72,32,18.757894736842108,paul_cezanne,jpeg90_512,1.1669097168598863,flux_2_max,,2.728576718802705,available,equal_content
named,"[0.66928974670167, 0.5225483901845835, 0.4574018754237607, 0.6668612290340883, 0.4040953283641724, 0.8419799350889067, 0.3104050286974467, 0.39088857229461055, 0.37210325975567626, 1.054664786911297, 1.3349659348303395, 1.4371539835786042]",0.5793973625289868,texture,72.0,72,32,18.757894736842108,paul_cezanne,jpeg90_512,0.2609895264909442,flux_2_max,,0.388264566080508,available,equal_content
named,"[1.0814830522058707, 0.7254977959505934, 0.6416475201177837, 0.47050935419428086, 1.6280591291484852, 0.47312209285210904, 0.5476362605968739, 1.1761542902079265, 0.7067340383590479, 0.3545979934048721, 0.7519308221369276, 1.179490847978285, 1.1318182233915968, 1.281120880942741, 2.0372741597914237, 0.7125203447819215, 0.4087023834818137, 0.41442382776507264, 0.960135146045352, 0.3858078282331285, 0.30566835929362485, 0.3585543121750107, 0.3297190996478801, 0.39173320908503456, 0.7497849891713707, 0.29433439438140824, 0.35186739662559885, 0.3235252131590137, 0.8604026727220511, 1.3553263200884151, 1.3197974069530427]",0.886642642509682,all31,55.74193548387097,72,24,23.999999999999996,paul_cezanne,jpeg90_512,0.4375222721262062,flux_2_max,,0.4997572166830352,available,unambiguous
named,"[1.0814830522058707, 0.7254977959505934, 0.6416475201177837, 0.47050935419428086, 1.6280591291484852, 0.47312209285210904, 0.5476362605968739, 1.1761542902079265, 0.7067340383590479, 0.3545979934048721, 0.7519308221369276]",0.5075836927842137,color,55.74193548387097,72,24,23.999999999999996,paul_cezanne,jpeg90_512,0.5272214945042077,flux_2_max,,0.5639426037073743,available,unambiguous
named,"[1.179490847978285, 1.1318182233915968, 1.281120880942741, 2.0372741597914237, 0.7125203447819215, 0.4087023834818137, 0.41442382776507264, 0.960135146045352]",0.5143498871984211,spatial,55.74193548387097,72,24,23.999999999999996,paul_cezanne,jpeg90_512,0.9269439335193159,flux_2_max,,1.0360075152049462,available,unambiguous
named,"[0.3858078282331285, 0.30566835929362485, 0.3585543121750107, 0.3297190996478801, 0.39173320908503456, 0.7497849891713707, 0.29433439438140824, 0.35186739662559885, 0.3235252131590137, 0.8604026727220511, 1.3553263200884151, 1.3197974069530427]",0.5146209601599163,texture,55.74193548387097,72,24,23.999999999999996,paul_cezanne,jpeg90_512,0.2046922919847039,flux_2_max,,0.2774052447775784,available,unambiguous
named,"[1.179356422470034, 0.7254977959505934, 0.6572131144289302, 0.577552899487786, 1.732074773267145, 0.5372381478658497, 0.7034522441112694, 0.7461206951718821, 0.7269512956834926, 0.36191288640305547, 0.895937259173136, 0.9406958978813871, 1.1285662220071389, 1.4798774595699618, 1.6434192369357814, 0.6021058181902849, 0.40001243980354023, 0.5897766604972027, 0.9282331616156612, 0.5149458634707909, 0.4356732787210319, 0.4380634182510792, 0.44123406287036104, 0.47575190619992375, 1.198252621164604, 0.6426237516592934, 0.40776645895514935, 0.3415240600934551, 0.9584858857251654, 1.399136341721257, 1.3035112042377748]",1.0277704292781609,all31,53.813664596273284,72,19,19.0,paul_cezanne,jpeg90_512,0.4828779453262088,flux_2_max,,0.6601204818505076,available,native1024
named,"[1.179356422470034, 0.7254977959505934, 0.6572131144289302, 0.577552899487786, 1.732074773267145, 0.5372381478658497, 0.7034522441112694, 0.7461206951718821, 0.7269512956834926, 0.36191288640305547, 0.895937259173136]",0.7526508338586777,color,53.813664596273284,72,19,19.0,paul_cezanne,jpeg90_512,0.5151100523004059,flux_2_max,,0.6107543794262762,available,native1024
named,"[0.9406958978813871, 1.1285662220071389, 1.4798774595699618, 1.6434192369357814, 0.6021058181902849, 0.40001243980354023, 0.5897766604972027, 0.9282331616156612]",0.5160519834819017,spatial,53.813664596273284,72,19,19.0,paul_cezanne,jpeg90_512,0.9294789091070407,flux_2_max,,0.8774720778080289,available,native1024
named,"[0.5149458634707909, 0.4356732787210319, 0.4380634182510792, 0.44123406287036104, 0.47575190619992375, 1.198252621164604, 0.6426237516592934, 0.40776645895514935, 0.3415240600934551, 0.9584858857251654, 1.399136341721257, 1.3035112042377748]",0.5327843373382302,texture,53.813664596273284,72,19,19.0,paul_cezanne,jpeg90_512,0.2489501231480251,flux_2_max,,0.549880596260818,available,native1024
named,"[1.2471007866628294, 0.8623672924153868, 0.6572131144289302, 0.4561523239322547, 1.7619114062032004, 0.4524054431042147, 0.6289597167923542, 1.1432216254968688, 0.7640127469621387, 0.36410814667878105, 0.943834839658017, 1.2662457916798366, 1.1318182233915968, 1.1715468194133967, 1.1610318299877005, 0.7449683004730727, 0.49675047140913864, 0.47596899545700394, 0.9853937813984188, 0.4753043341660924, 0.32487904735591633, 0.3585543121750107, 0.3679402103475275, 0.4115591373951704, 0.8711289061365746, 0.2940618151574688, 0.38797562910343303, 0.32152295064563297, 1.2960929958639325, 1.348034594686179, 1.1479486932189793]",0.8290030281895717,all31,54.132158590308364,72,32,32.0,paul_cezanne,jpeg90_512,0.44167044628119234,flux_2_max,,0.5455505039858167,available,initial_only
named,"[1.2471007866628294, 0.8623672924153868, 0.6572131144289302, 0.4561523239322547, 1.7619114062032004, 0.4524054431042147, 0.6289597167923542, 1.1432216254968688, 0.7640127469621387, 0.36410814667878105, 0.943834839658017]",0.5773196025901834,color,54.132158590308364,72,32,32.0,paul_cezanne,jpeg90_512,0.5309884246678432,flux_2_max,,0.6583356232721669,available,initial_only
named,"[1.2662457916798366, 1.1318182233915968, 1.1715468194133967, 1.1610318299877005, 0.7449683004730727, 0.49675047140913864, 0.47596899545700394, 0.9853937813984188]",0.40017758123647074,spatial,54.132158590308364,72,32,32.0,paul_cezanne,jpeg90_512,0.820945201267564,flux_2_max,,0.9119148721872118,available,initial_only
named,"[0.4753043341660924, 0.32487904735591633, 0.3585543121750107, 0.3679402103475275, 0.4115591373951704, 0.8711289061365746, 0.2940618151574688, 0.38797562910343303, 0.32152295064563297, 1.2960929958639325, 1.348034594686179, 1.1479486932189793]",0.49051399730794243,texture,54.132158590308364,72,32,32.0,paul_cezanne,jpeg90_512,0.2190266022193629,flux_2_max,,0.33299842824038367,available,initial_only
artist_free,"[1.3034600212681042, 1.284805978487588, 1.119667959893331, 0.6616726893002266, 1.2715070975018765, 1.04330434830815, 0.7884660165890248, 1.2571618998543235, 1.012371698669303, 0.4477355997571556, 1.1083168059332693, 1.2953101625738712, 1.208690743845376, 1.2155143730969808, 0.8861693304739663, 1.0829059541859567, 0.6202641864101672, 0.9380237745613246, 1.5309184453752438, 0.765360862232496, 0.5265508181577107, 0.5397286280956035, 0.4539044018162793, 0.3339145563963339, 1.0698961747639268, 0.22200540731703045, 0.6467224620901949, 0.6168019694631622, 2.046191473402583, 2.3734809848778564, 1.7906823711982682]",1.9971901349114596,all31,54.132158590308364,72,32,32.0,paul_cezanne,jpeg90_512,0.7169902296953016,oauth_gpt_image_2,,0.903443568641355,available,reference_content
artist_free,"[1.3034600212681042, 1.284805978487588, 1.119667959893331, 0.6616726893002266, 1.2715070975018765, 1.04330434830815, 0.7884660165890248, 1.2571618998543235, 1.012371698669303, 0.4477355997571556, 1.1083168059332693]",0.9268480133444523,color,54.132158590308364,72,32,32.0,paul_cezanne,jpeg90_512,0.7600186759931428,oauth_gpt_image_2,,0.9827389000416344,available,reference_content
artist_free,"[1.2953101625738712, 1.208690743845376, 1.2155143730969808, 0.8861693304739663, 1.0829059541859567, 0.6202641864101672, 0.9380237745613246, 1.5309184453752438]",0.6871550080553788,spatial,54.132158590308364,72,32,32.0,paul_cezanne,jpeg90_512,1.2260502826904243,oauth_gpt_image_2,,1.1838456916740587,available,reference_content
artist_free,"[0.765360862232496, 0.5265508181577107, 0.5397286280956035, 0.4539044018162793, 0.3339145563963339, 1.0698961747639268, 0.22200540731703045, 0.6467224620901949, 0.6168019694631622, 2.046191473402583, 2.3734809848778564, 1.7906823711982682]",1.841049845989799,texture,54.132158590308364,72,32,32.0,paul_cezanne,jpeg90_512,0.45269113552151813,oauth_gpt_image_2,,0.7442752562559353,available,reference_content
artist_free,"[1.2698446094372304, 1.1263941606992096, 0.9071404574426797, 0.7178191999807917, 1.2902112871129603, 1.9272192035930764, 1.1590472174770148, 1.386657801760302, 1.0338079602376071, 0.5724691287878034, 0.9286154874937144, 1.1735222193107369, 1.3919114778502084, 1.3673072294905246, 1.8294252564137392, 1.3835655838463208, 0.6475708217486906, 0.9479055565817965, 2.528836794088844, 0.8569613888176348, 0.5097298793685945, 0.5480991887634772, 0.5172224989329922, 0.41558857859467835, 1.0095138496195009, 0.27242110808874986, 0.6035302041157856, 0.6242007818521281, 2.195873622246077, 2.196435673065508, 1.825167763548093]",1.9262764823955383,all31,72.0,72,32,32.0,paul_cezanne,jpeg90_512,0.9166285988340497,oauth_gpt_image_2,,1.2367821281434397,available,collected
artist_free,"[1.2698446094372304, 1.1263941606992096, 0.9071404574426797, 0.7178191999807917, 1.2902112871129603, 1.9272192035930764, 1.1590472174770148, 1.386657801760302, 1.0338079602376071, 0.5724691287878034, 0.9286154874937144]",0.7496524888404696,color,72.0,72,32,32.0,paul_cezanne,jpeg90_512,0.8658141749886921,oauth_gpt_image_2,,1.0712251516082483,available,collected
artist_free,"[1.1735222193107369, 1.3919114778502084, 1.3673072294905246, 1.8294252564137392, 1.3835655838463208, 0.6475708217486906, 0.9479055565817965, 2.528836794088844]",0.9317084166519445,spatial,72.0,72,32,32.0,paul_cezanne,jpeg90_512,1.8727639035218433,oauth_gpt_image_2,,2.5672275717866744,available,collected
artist_free,"[0.8569613888176348, 0.5097298793685945, 0.5480991887634772, 0.5172224989329922, 0.41558857859467835, 1.0095138496195009, 0.27242110808874986, 0.6035302041157856, 0.6242007818521281, 2.195873622246077, 2.196435673065508, 1.825167763548093]",1.6553035211475322,texture,72.0,72,32,32.0,paul_cezanne,jpeg90_512,0.47935749527628463,oauth_gpt_image_2,,0.7523258030054568,available,collected
artist_free,"[2.578984814915501, 1.437556456414164, 1.1103145603701774, 0.6085247472768036, 1.1901404333882353, 1.842615651482845, 1.5660171429652976, 1.432985437916444, 1.0756913937393342, 0.6257765736886608, 1.140854499220891, 1.2026242653164207, 1.9653134072075216, 1.7893375843800172, 3.2724490772193917, 1.5674730792643603, 0.7241516677155635, 1.1431865840244089, 4.513753521149002, 0.7915201816018732, 0.6341634315929209, 0.547546104327613, 0.7298187956775538, 0.39667962439134435, 0.9785060259491469, 0.2831686180248376, 0.549538607046891, 0.6789372929840216, 1.8966732179022263, 2.268111408650941, 2.266770808496218]",1.9995705944417113,all31,72.0,72,32,18.757894736842108,paul_cezanne,jpeg90_512,1.0314668629180506,oauth_gpt_image_2,,1.5281846317412056,available,equal_content
artist_free,"[2.578984814915501, 1.437556456414164, 1.1103145603701774, 0.6085247472768036, 1.1901404333882353, 1.842615651482845, 1.5660171429652976, 1.432985437916444, 1.0756913937393342, 0.6257765736886608, 1.140854499220891]",0.7384886640751684,color,72.0,72,32,18.757894736842108,paul_cezanne,jpeg90_512,0.9412449007592122,oauth_gpt_image_2,,1.3455203990973512,available,equal_content
artist_free,"[1.2026242653164207, 1.9653134072075216, 1.7893375843800172, 3.2724490772193917, 1.5674730792643603, 0.7241516677155635, 1.1431865840244089, 4.513753521149002]",1.1647183291534082,spatial,72.0,72,32,18.757894736842108,paul_cezanne,jpeg90_512,2.2393776664212264,oauth_gpt_image_2,,4.5586232540049165,available,equal_content
artist_free,"[0.7915201816018732, 0.6341634315929209, 0.547546104327613, 0.7298187956775538, 0.39667962439134435, 0.9785060259491469, 0.2831686180248376, 0.549538607046891, 0.6789372929840216, 1.8966732179022263, 2.268111408650941, 2.266770808496218]",1.534231581524172,texture,72.0,72,32,18.757894736842108,paul_cezanne,jpeg90_512,0.532706536748763,oauth_gpt_image_2,,0.8170008317891917,available,equal_content
artist_free,"[1.1761517158161778, 0.9657715855251404, 1.0228611759193733, 0.738698642731123, 1.2715070975018765, 1.0515068233636926, 0.7858800471810511, 1.2251919751664468, 0.9299840039446127, 0.42551904428322607, 0.9013772362443364, 1.1369978527276416, 1.208690743845376, 1.3233561034237784, 1.4098986777755584, 1.0078849126847538, 0.5940408367513931, 0.7800969649133319, 1.258742564591582, 0.6098222158882267, 0.481614192009214, 0.515385972810302, 0.40355915162106637, 0.2982712261169767, 0.9254030946742496, 0.22778128229055958, 0.5908889191631603, 0.6100291753743733, 1.628896114993272, 2.3524166895149032, 2.084182932994071]",2.109560629161475,all31,55.74193548387098,72,24,23.999999999999996,paul_cezanne,jpeg90_512,0.7055485946246405,oauth_gpt_image_2,,0.7973337610135913,available,unambiguous
artist_free,"[1.1761517158161778, 0.9657715855251404, 1.0228611759193733, 0.738698642731123, 1.2715070975018765, 1.0515068233636926, 0.7858800471810511, 1.2251919751664468, 0.9299840039446127, 0.42551904428322607, 0.9013772362443364]",0.9821556610452604,color,55.74193548387098,72,24,23.999999999999996,paul_cezanne,jpeg90_512,0.7598914681652598,oauth_gpt_image_2,,0.8413827292718413,available,unambiguous
artist_free,"[1.1369978527276416, 1.208690743845376, 1.3233561034237784, 1.4098986777755584, 1.0078849126847538, 0.5940408367513931, 0.7800969649133319, 1.258742564591582]",0.8020294878116103,spatial,55.74193548387098,72,24,23.999999999999996,paul_cezanne,jpeg90_512,1.3306258275125722,oauth_gpt_image_2,,1.1494660571971669,available,unambiguous
artist_free,"[0.6098222158882267, 0.481614192009214, 0.515385972810302, 0.40355915162106637, 0.2982712261169767, 0.9254030946742496, 0.22778128229055958, 0.5908889191631603, 0.6100291753743733, 1.628896114993272, 2.3524166895149032, 2.084182932994071]",1.840685665565053,texture,55.74193548387098,72,24,23.999999999999996,paul_cezanne,jpeg90_512,0.43364989231597884,oauth_gpt_image_2,,0.6503663930683191,available,unambiguous
artist_free,"[1.232654139870317, 1.080889678696097, 1.146892437737404, 0.8243727880724929, 1.2497359679498459, 1.238939328182093, 0.9303786337663695, 0.8497211991793838, 0.9958681938587813, 0.4450361375640117, 1.0893833578156464, 1.0110000616677033, 1.2044850725214489, 1.5354165046773078, 1.6261674750034214, 0.9806110757167928, 0.49390319474864375, 1.0723255841297104, 1.5929965573516651, 0.7371709241265697, 0.711125071559295, 0.6594129807484262, 0.5062607071305132, 0.38432771637559066, 1.5015752870324524, 0.5214782825692251, 0.6797120966146302, 0.655171621377877, 1.425885782829545, 2.4267560654320177, 2.0333439533283637]",2.4962659706235986,all31,53.81366459627327,72,19,19.0,paul_cezanne,jpeg90_512,0.7891879337724995,oauth_gpt_image_2,,1.1687511501901187,available,native1024
artist_free,"[1.232654139870317, 1.080889678696097, 1.146892437737404, 0.8243727880724929, 1.2497359679498459, 1.238939328182093, 0.9303786337663695, 0.8497211991793838, 0.9958681938587813, 0.4450361375640117, 1.0893833578156464]",1.2355140850902737,color,53.81366459627327,72,19,19.0,paul_cezanne,jpeg90_512,0.7357921031810813,oauth_gpt_image_2,,0.9493546250518,available,native1024
artist_free,"[1.0110000616677033, 1.2044850725214489, 1.5354165046773078, 1.6261674750034214, 0.9806110757167928, 0.49390319474864375, 1.0723255841297104, 1.5929965573516651]",0.9360578883721433,spatial,53.81366459627327,72,19,19.0,paul_cezanne,jpeg90_512,1.4224967464513232,oauth_gpt_image_2,,1.3916874489449669,available,native1024
artist_free,"[0.7371709241265697, 0.711125071559295, 0.6594129807484262, 0.5062607071305132, 0.38432771637559066, 1.5015752870324524, 0.5214782825692251, 0.6797120966146302, 0.655171621377877, 1.425885782829545, 2.4267560654320177, 2.0333439533283637]",2.1801445354742324,texture,53.81366459627327,72,19,19.0,paul_cezanne,jpeg90_512,0.5097249702840724,oauth_gpt_image_2,,1.1982869169122694,available,native1024
artist_free,"[1.3034600212681042, 1.284805978487588, 1.119667959893331, 0.6616726893002266, 1.2715070975018765, 1.04330434830815, 0.7884660165890248, 1.2571618998543235, 1.012371698669303, 0.4477355997571556, 1.1083168059332693, 1.2953101625738712, 1.208690743845376, 1.2155143730969808, 0.8861693304739663, 1.0829059541859567, 0.6202641864101672, 0.9380237745613246, 1.5309184453752438, 0.765360862232496, 0.5265508181577107, 0.5397286280956035, 0.4539044018162793, 0.3339145563963339, 1.0698961747639268, 0.22200540731703045, 0.6467224620901949, 0.6168019694631622, 2.046191473402583, 2.3734809848778564, 1.7906823711982682]",1.9971901349114596,all31,54.132158590308364,72,32,32.0,paul_cezanne,jpeg90_512,0.7169902296953016,oauth_gpt_image_2,,0.903443568641355,available,initial_only
artist_free,"[1.3034600212681042, 1.284805978487588, 1.119667959893331, 0.6616726893002266, 1.2715070975018765, 1.04330434830815, 0.7884660165890248, 1.2571618998543235, 1.012371698669303, 0.4477355997571556, 1.1083168059332693]",0.9268480133444523,color,54.132158590308364,72,32,32.0,paul_cezanne,jpeg90_512,0.7600186759931428,oauth_gpt_image_2,,0.9827389000416344,available,initial_only
artist_free,"[1.2953101625738712, 1.208690743845376, 1.2155143730969808, 0.8861693304739663, 1.0829059541859567, 0.6202641864101672, 0.9380237745613246, 1.5309184453752438]",0.6871550080553788,spatial,54.132158590308364,72,32,32.0,paul_cezanne,jpeg90_512,1.2260502826904243,oauth_gpt_image_2,,1.1838456916740587,available,initial_only
artist_free,"[0.765360862232496, 0.5265508181577107, 0.5397286280956035, 0.4539044018162793, 0.3339145563963339, 1.0698961747639268, 0.22200540731703045, 0.6467224620901949, 0.6168019694631622, 2.046191473402583, 2.3734809848778564, 1.7906823711982682]",1.841049845989799,texture,54.132158590308364,72,32,32.0,paul_cezanne,jpeg90_512,0.45269113552151813,oauth_gpt_image_2,,0.7442752562559353,available,initial_only
named,"[0.7301352422945491, 0.6344836438341955, 0.6256103056631114, 0.6688453723824807, 1.4968994130532027, 1.1264070907906416, 0.5556588269708644, 0.8188652324747531, 0.5635831972179286, 0.30931274387771074, 0.6602581442164308, 0.8332807263032579, 1.1743400772682389, 1.1495838819213522, 0.8940585916830324, 1.01596328297979, 0.3061851922912904, 0.3204173833233043, 1.5317681445849733, 0.48040480390204976, 0.33422518839032694, 0.28781355866718994, 0.3584955344680325, 0.3817456313052749, 0.5603991008377361, 0.20361556018818064, 0.36931620948597355, 0.45663999475076283, 1.1325951560647818, 1.266227974406246, 1.023311895746127]",1.9564384150318084,all31,54.132158590308364,72,32,32.0,paul_cezanne,jpeg90_512,0.47439203111094264,oauth_gpt_image_2,,0.46568717116418773,available,reference_content
named,"[0.7301352422945491, 0.6344836438341955, 0.6256103056631114, 0.6688453723824807, 1.4968994130532027, 1.1264070907906416, 0.5556588269708644, 0.8188652324747531, 0.5635831972179286, 0.30931274387771074, 0.6602581442164308]",0.6768372469605102,color,54.132158590308364,72,32,32.0,paul_cezanne,jpeg90_512,0.4150657205839699,oauth_gpt_image_2,,0.4497226719130038,available,reference_content
named,"[0.8332807263032579, 1.1743400772682389, 1.1495838819213522, 0.8940585916830324, 1.01596328297979, 0.3061851922912904, 0.3204173833233043, 1.5317681445849733]",0.6164500952496494,spatial,54.132158590308364,72,32,32.0,paul_cezanne,jpeg90_512,1.192217378443142,oauth_gpt_image_2,,0.9780516779536352,available,reference_content
named,"[0.48040480390204976, 0.33422518839032694, 0.28781355866718994, 0.3584955344680325, 0.3817456313052749, 0.5603991008377361, 0.20361556018818064, 0.36931620948597355, 0.45663999475076283, 1.1325951560647818, 1.266227974406246, 1.023311895746127]",2.039665137708894,texture,54.132158590308364,72,32,32.0,paul_cezanne,jpeg90_512,0.1556229575200901,oauth_gpt_image_2,,0.2552350453557589,available,reference_content
